idStudent=2100009561, college=HCMUT, course=2022, average=7.3, rankedAcademic=AVERAGE, id=2, name=Tran Thi Nga, date=05/25/2002, address=District 1, height=165.0, weight=52.0
idStudent=2100009580, college=HCMUTE, course=2041, average=7.6, rankedAcademic=VERY_GOOD, id=21, name=Tran Thi Yen, date=02/20/2003, address=District 9, height=160.0, weight=55.0
idStudent=2100009581, college=VNUHCM, course=2042, average=8.8, rankedAcademic=VERY_GOOD, id=22, name=Le Van Loc, date=07/09/2003, address=District 2, height=178.0, weight=70.0
idStudent=2100009582, college=FTU, course=2043, average=6.7, rankedAcademic=GOOD, id=23, name=Pham Thi Mai, date=04/12/2002, address=District 4, height=155.0, weight=45.0
idStudent=2100009583, college=NEU, course=2044, average=9.4, rankedAcademic=EXCELLENT, id=24, name=Tran Van Khanh, date=06/05/2003, address=District 6, height=182.0, weight=78.0
idStudent=2100009584, college=UITM, course=2045, average=7.8, rankedAcademic=VERY_GOOD, id=25, name=Nguyen Thi Kim, date=01/15/2003, address=District 10, height=167.0, weight=58.0
idStudent=2100009585, college=HCMUT, course=2046, average=8.2, rankedAcademic=VERY_GOOD, id=26, name=Vo Van Hung, date=11/07/2002, address=District 8, height=170.0, weight=65.0
idStudent=2100009586, college=HUTECH, course=2047, average=7.0, rankedAcademic=GOOD, id=27, name=Hoang Thi Hoa, date=09/02/2003, address=District 2, height=160.0, weight=50.0
idStudent=2100009587, college=IUH, course=2048, average=9.0, rankedAcademic=EXCELLENT, id=28, name=Nguyen Van Tuan, date=05/20/2003, address=District 1, height=175.0, weight=68.0
idStudent=2100009588, college=VNUHCM, course=2049, average=7.5, rankedAcademic=VERY_GOOD, id=29, name=Tran Thi Thu, date=02/28/2003, address=District 3, height=163.0, weight=53.0
idStudent=2100009589, college=FTU, course=2050, average=8.0, rankedAcademic=VERY_GOOD, id=30, name=Bui Van Anh, date=10/10/2002, address=District 5, height=168.0, weight=58.0
idStudent=2100009590, college=HCMUTE, course=2051, average=6.6, rankedAcademic=GOOD, id=31, name=Nguyen Thi Dung, date=08/21/2003, address=District 7, height=155.0, weight=47.0
idStudent=2100009591, college=UIT, course=2052, average=9.5, rankedAcademic=EXCELLENT, id=32, name=Le Van Quang, date=04/05/2003, address=District 1, height=180.0, weight=72.0
idStudent=2100009592, college=NEU, course=2053, average=7.3, rankedAcademic=GOOD, id=33, name=Tran Thi Binh, date=12/08/2002, address=District 2, height=165.0, weight=55.0
idStudent=2100009593, college=HUTECH, course=2054, average=8.9, rankedAcademic=VERY_GOOD, id=34, name=Nguyen Van Hung, date=10/01/2003, address=District 3, height=175.0, weight=60.0
idStudent=2100009594, college=IUH, course=2055, average=6.4, rankedAcademic=AVERAGE, id=35, name=Pham Thi Van, date=07/05/2002, address=District 4, height=158.0, weight=48.0
idStudent=2100009595, college=HCMUT, course=2056, average=9.3, rankedAcademic=EXCELLENT, id=36, name=Nguyen Thi Ha, date=09/13/2003, address=District 5, height=170.0, weight=65.0
idStudent=2100009596, college=FTU, course=2057, average=7.7, rankedAcademic=VERY_GOOD, id=37, name=Vo Van Dung, date=03/25/2003, address=District 6, height=172.0, weight=62.0
idStudent=2100009597, college=UITM, course=2058, average=8.1, rankedAcademic=VERY_GOOD, id=38, name=Le Thi Trang, date=11/16/2002, address=District 7, height=163.0, weight=52.0
idStudent=2100009598, college=HCMUTE, course=2059, average=6.8, rankedAcademic=GOOD, id=39, name=Tran Van Dat, date=09/30/2003, address=District 8, height=168.0, weight=58.0
idStudent=2100009599, college=VNUHCM, course=2060, average=9.2, rankedAcademic=EXCELLENT, id=40, name=Nguyen Thi Thu, date=06/23/2003, address=District 9, height=165.0, weight=55.0
idStudent=2100009600, college=UIT, course=2061, average=7.4, rankedAcademic=GOOD, id=41, name=Bui Van Thanh, date=02/17/2003, address=District 10, height=170.0, weight=65.0
idStudent=2100009610, college=NEU, course=2071, average=5.9, rankedAcademic=AVERAGE, id=51, name=Nguyen Van Thinh, date=11/12/2003, address=District 11, height=165.0, weight=58.0
idStudent=2100009611, college=HUTECH, course=2072, average=6.3, rankedAcademic=AVERAGE, id=52, name=Tran Thi My, date=09/30/2002, address=District 1, height=158.0, weight=50.0
idStudent=2100009612, college=IUH, course=2073, average=5.7, rankedAcademic=AVERAGE, id=53, name=Le Van Minh, date=07/15/2003, address=District 2, height=170.0, weight=65.0
idStudent=2100009613, college=HCMUT, course=2074, average=4.5, rankedAcademic=WEAK, id=54, name=Nguyen Thi Hoai, date=05/05/2003, address=District 3, height=163.0, weight=55.0
idStudent=2100009614, college=FTU, course=2075, average=5.1, rankedAcademic=AVERAGE, id=55, name=Vu Van Tu, date=01/25/2002, address=District 4, height=170.0, weight=60.0
idStudent=2100009615, college=UITM, course=2076, average=4.8, rankedAcademic=WEAK, id=56, name=Pham Thi Hong, date=10/18/2003, address=District 5, height=155.0, weight=48.0
idStudent=2100009616, college=HCMUTE, course=2077, average=5.5, rankedAcademic=AVERAGE, id=57, name=Tran Van Hieu, date=08/07/2002, address=District 6, height=175.0, weight=68.0
idStudent=2100009617, college=VNUHCM, course=2078, average=4.9, rankedAcademic=WEAK, id=58, name=Nguyen Thi Huyen, date=06/30/2003, address=District 7, height=160.0, weight=53.0
idStudent=2100009618, college=UIT, course=2079, average=5.6, rankedAcademic=AVERAGE, id=59, name=Le Van Quoc, date=03/20/2003, address=District 8, height=168.0, weight=58.0
idStudent=2100009619, college=FTU, course=2080, average=4.7, rankedAcademic=WEAK, id=60, name=Tran Thi Ngoc, date=12/13/2002, address=District 9, height=165.0, weight=55.0
idStudent=2100009620, college=NEU, course=2081, average=3.9, rankedAcademic=WEAK, id=61, name=Nguyen Van An, date=10/05/2003, address=District 10, height=165.0, weight=58.0
idStudent=2100009621, college=HUTECH, course=2082, average=4.2, rankedAcademic=WEAK, id=62, name=Tran Thi Lan, date=06/18/2002, address=District 11, height=160.0, weight=52.0
idStudent=2100009622, college=IUH, course=2083, average=3.7, rankedAcademic=WEAK, id=63, name=Le Van Dung, date=03/12/2003, address=District 12, height=170.0, weight=65.0
idStudent=2100009623, college=HCMUT, course=2084, average=2.5, rankedAcademic=POOR, id=64, name=Nguyen Thi Mai, date=12/01/2003, address=Binh Thanh, height=163.0, weight=55.0
idStudent=2100009624, college=FTU, course=2085, average=3.1, rankedAcademic=WEAK, id=65, name=Vu Thi Huong, date=09/25/2002, address=Phu Nhuan, height=170.0, weight=60.0
idStudent=2100009625, college=UITM, course=2086, average=2.8, rankedAcademic=POOR, id=66, name=Pham Van Tuan, date=07/08/2003, address=Tan Binh, height=155.0, weight=48.0
idStudent=2100009626, college=HCMUTE, course=2087, average=3.5, rankedAcademic=WEAK, id=67, name=Tran Thi Hong, date=04/20/2002, address=Binh Tan, height=175.0, weight=68.0
idStudent=2100009627, college=VNUHCM, course=2088, average=2.9, rankedAcademic=POOR, id=68, name=Nguyen Van Hieu, date=02/10/2003, address=Thu Duc, height=160.0, weight=53.0
idStudent=2100009628, college=UIT, course=2089, average=3.6, rankedAcademic=WEAK, id=69, name=Le Thi Ngoc, date=11/05/2002, address=Go Vap, height=168.0, weight=58.0
idStudent=2100009629, college=FTU, course=2090, average=2.7, rankedAcademic=POOR, id=70, name=Tran Van Nam, date=08/27/2003, address=Can Gio, height=165.0, weight=55.0
idStudent=2100009620, college=NEU, course=2081, average=3.9, rankedAcademic=WEAK, id=61, name=Nguyen Van An, date=10/05/2003, address=District 10, height=165.0, weight=58.0
idStudent=2100009621, college=HUTECH, course=2082, average=4.2, rankedAcademic=WEAK, id=62, name=Tran Thi Lan, date=06/18/2002, address=District 11, height=160.0, weight=52.0
idStudent=2100009622, college=IUH, course=2083, average=3.7, rankedAcademic=WEAK, id=63, name=Le Van Dung, date=03/12/2003, address=District 12, height=170.0, weight=65.0
idStudent=2100009623, college=HCMUT, course=2084, average=2.5, rankedAcademic=POOR, id=64, name=Nguyen Thi Mai, date=12/01/2003, address=Binh Thanh, height=163.0, weight=55.0
idStudent=2100009624, college=FTU, course=2085, average=3.1, rankedAcademic=WEAK, id=65, name=Vu Thi Huong, date=09/25/2002, address=Phu Nhuan, height=170.0, weight=60.0
idStudent=2100009625, college=UITM, course=2086, average=2.8, rankedAcademic=POOR, id=66, name=Pham Van Tuan, date=07/08/2003, address=Tan Binh, height=155.0, weight=48.0
idStudent=2100009626, college=HCMUTE, course=2087, average=3.5, rankedAcademic=WEAK, id=67, name=Tran Thi Hong, date=04/20/2002, address=Binh Tan, height=175.0, weight=68.0
idStudent=2100009627, college=VNUHCM, course=2088, average=2.9, rankedAcademic=POOR, id=68, name=Nguyen Van Hieu, date=02/10/2003, address=Thu Duc, height=160.0, weight=53.0
idStudent=2100009628, college=UIT, course=2089, average=3.6, rankedAcademic=WEAK, id=69, name=Le Thi Ngoc, date=11/05/2002, address=Go Vap, height=168.0, weight=58.0
idStudent=2100009629, college=FTU, course=2090, average=2.7, rankedAcademic=POOR, id=70, name=Tran Van Nam, date=08/27/2003, address=Can Gio, height=165.0, weight=55.0
idStudent=2100009561, college=HCMUT, course=2022, average=7.3, rankedAcademic=GOOD, id=2, name=Tran Thi Nga, date=05/25/2002, address=District 1, height=165.0, weight=52.0
idStudent=2100009562, college=HUTECH, course=2023, average=6.8, rankedAcademic=GOOD, id=3, name=Le Van Tung, date=08/15/2003, address=Binh Thanh, height=160.0, weight=48.0
idStudent=2100009563, college=VNUHCM, course=2024, average=9.2, rankedAcademic=EXCELLENT, id=4, name=Pham Thi Hoa, date=09/10/2002, address=Phu Nhuan, height=170.0, weight=55.0
idStudent=2100009564, college=NEU, course=2025, average=8.5, rankedAcademic=VERY_GOOD, id=5, name=Nguyen Van Minh, date=11/11/2003, address=Thu Duc, height=180.0, weight=70.0
idStudent=2100009565, college=UITM, course=2026, average=7.1, rankedAcademic=GOOD, id=6, name=Tran Thi Quynh, date=09/07/2003, address=Binh Chanh, height=155.0, weight=45.0
idStudent=2100009566, college=IUH, course=2027, average=8.9, rankedAcademic=VERY_GOOD, id=7, name=Bui Van Binh, date=05/03/2003, address=District 7, height=175.0, weight=58.0
idStudent=2100009567, college=VNUHCM, course=2028, average=7.4, rankedAcademic=GOOD, id=8, name=Nguyen Van Long, date=04/02/2003, address=District 2, height=168.0, weight=55.0
idStudent=2100009568, college=HCMUTE, course=2029, average=8.3, rankedAcademic=VERY_GOOD, id=9, name=Tran Van Trung, date=06/06/2002, address=District 5, height=172.0, weight=62.0
idStudent=2100009569, college=UIT, course=2030, average=9.6, rankedAcademic=EXCELLENT, id=10, name=Le Thi Huong, date=07/01/2003, address=Can Gio, height=163.0, weight=48.0
idStudent=2100009570, college=FTU, course=2031, average=7.9, rankedAcademic=VERY_GOOD, id=11, name=Vu Duc Thanh, date=02/14/2003, address=District 3, height=170.0, weight=60.0
idStudent=2100009571, college=HUTECH, course=2032, average=8.7, rankedAcademic=VERY_GOOD, id=12, name=Nguyen Van Huy, date=12/25/2003, address=District 9, height=172.0, weight=58.0
idStudent=2100009572, college=NEU, course=2033, average=6.5, rankedAcademic=GOOD, id=13, name=Pham Thi An, date=10/05/2002, address=District 6, height=160.0, weight=50.0
idStudent=2100009573, college=IUH, course=2034, average=9.3, rankedAcademic=EXCELLENT, id=14, name=Tran Van Nam, date=09/18/2003, address=District 10, height=180.0, weight=75.0
idStudent=2100009574, college=HCMUT, course=2035, average=7.7, rankedAcademic=VERY_GOOD, id=15, name=Nguyen Thi Lan, date=03/08/2003, address=District 8, height=165.0, weight=55.0
idStudent=2100009575, college=FTU, course=2036, average=8.1, rankedAcademic=VERY_GOOD, id=16, name=Vo Van Nhan, date=11/30/2002, address=District 4, height=170.0, weight=62.0
idStudent=2100009576, college=HCMUTE, course=2037, average=6.9, rankedAcademic=GOOD, id=17, name=Hoang Thi My, date=07/25/2003, address=District 1, height=158.0, weight=50.0
idStudent=2100009577, college=UITM, course=2038, average=9.1, rankedAcademic=EXCELLENT, id=18, name=Le Van Hieu, date=09/28/2002, address=District 3, height=175.0, weight=65.0
idStudent=2100009578, college=VNUHCM, course=2039, average=7.2, rankedAcademic=GOOD, id=19, name=Tran Thi Linh, date=05/15/2003, address=District 5, height=163.0, weight=48.0
idStudent=2100009579, college=UIT, course=2040, average=8.4, rankedAcademic=VERY_GOOD, id=20, name=Nguyen Van Son, date=12/03/2002, address=District 7, height=172.0, weight=60.0
idStudent=2100009580, college=HCMUTE, course=2041, average=7.6, rankedAcademic=VERY_GOOD, id=21, name=Tran Thi Yen, date=02/20/2003, address=District 9, height=160.0, weight=55.0
idStudent=2100009581, college=VNUHCM, course=2042, average=8.8, rankedAcademic=VERY_GOOD, id=22, name=Le Van Loc, date=07/09/2003, address=District 2, height=178.0, weight=70.0
idStudent=2100009582, college=FTU, course=2043, average=6.7, rankedAcademic=GOOD, id=23, name=Pham Thi Mai, date=04/12/2002, address=District 4, height=155.0, weight=45.0
idStudent=2100009583, college=NEU, course=2044, average=9.4, rankedAcademic=EXCELLENT, id=24, name=Tran Van Khanh, date=06/05/2003, address=District 6, height=182.0, weight=78.0
idStudent=2100009584, college=UITM, course=2045, average=7.8, rankedAcademic=VERY_GOOD, id=25, name=Nguyen Thi Kim, date=01/15/2003, address=District 10, height=167.0, weight=58.0
idStudent=2100009585, college=HCMUT, course=2046, average=8.2, rankedAcademic=VERY_GOOD, id=26, name=Vo Van Hung, date=11/07/2002, address=District 8, height=170.0, weight=65.0
idStudent=2100009586, college=HUTECH, course=2047, average=7.0, rankedAcademic=GOOD, id=27, name=Hoang Thi Hoa, date=09/02/2003, address=District 2, height=160.0, weight=50.0
idStudent=2100009587, college=IUH, course=2048, average=9.0, rankedAcademic=EXCELLENT, id=28, name=Nguyen Van Tuan, date=05/20/2003, address=District 1, height=175.0, weight=68.0
idStudent=2100009588, college=VNUHCM, course=2049, average=7.5, rankedAcademic=VERY_GOOD, id=29, name=Tran Thi Thu, date=02/28/2003, address=District 3, height=163.0, weight=53.0
idStudent=2100009589, college=FTU, course=2050, average=8.0, rankedAcademic=VERY_GOOD, id=30, name=Bui Van Anh, date=10/10/2002, address=District 5, height=168.0, weight=58.0
idStudent=2100009590, college=HCMUTE, course=2051, average=6.6, rankedAcademic=GOOD, id=31, name=Nguyen Thi Dung, date=08/21/2003, address=District 7, height=155.0, weight=47.0
idStudent=2100009591, college=UIT, course=2052, average=9.5, rankedAcademic=EXCELLENT, id=32, name=Le Van Quang, date=04/05/2003, address=District 1, height=180.0, weight=72.0
idStudent=2100009592, college=NEU, course=2053, average=7.3, rankedAcademic=GOOD, id=33, name=Tran Thi Binh, date=12/08/2002, address=District 2, height=165.0, weight=55.0
idStudent=2100009593, college=HUTECH, course=2054, average=8.9, rankedAcademic=VERY_GOOD, id=34, name=Nguyen Van Hung, date=10/01/2003, address=District 3, height=175.0, weight=60.0
idStudent=2100009594, college=IUH, course=2055, average=6.4, rankedAcademic=AVERAGE, id=35, name=Pham Thi Van, date=07/05/2002, address=District 4, height=158.0, weight=48.0
idStudent=2100009595, college=HCMUT, course=2056, average=9.3, rankedAcademic=EXCELLENT, id=36, name=Nguyen Thi Ha, date=09/13/2003, address=District 5, height=170.0, weight=65.0
idStudent=2100009596, college=FTU, course=2057, average=7.7, rankedAcademic=VERY_GOOD, id=37, name=Vo Van Dung, date=03/25/2003, address=District 6, height=172.0, weight=62.0
idStudent=2100009597, college=UITM, course=2058, average=8.1, rankedAcademic=VERY_GOOD, id=38, name=Le Thi Trang, date=11/16/2002, address=District 7, height=163.0, weight=52.0
idStudent=2100009598, college=HCMUTE, course=2059, average=6.8, rankedAcademic=GOOD, id=39, name=Tran Van Dat, date=09/30/2003, address=District 8, height=168.0, weight=58.0
idStudent=2100009599, college=VNUHCM, course=2060, average=9.2, rankedAcademic=EXCELLENT, id=40, name=Nguyen Thi Thu, date=06/23/2003, address=District 9, height=165.0, weight=55.0
idStudent=2100009600, college=UIT, course=2061, average=7.4, rankedAcademic=GOOD, id=41, name=Bui Van Thanh, date=02/17/2003, address=District 10, height=170.0, weight=65.0
idStudent=2100009610, college=NEU, course=2071, average=5.9, rankedAcademic=AVERAGE, id=51, name=Nguyen Van Thinh, date=11/12/2003, address=District 11, height=165.0, weight=58.0
idStudent=2100009611, college=HUTECH, course=2072, average=6.3, rankedAcademic=AVERAGE, id=52, name=Tran Thi My, date=09/30/2002, address=District 1, height=158.0, weight=50.0
idStudent=2100009612, college=IUH, course=2073, average=5.7, rankedAcademic=AVERAGE, id=53, name=Le Van Minh, date=07/15/2003, address=District 2, height=170.0, weight=65.0
idStudent=2100009613, college=HCMUT, course=2074, average=4.5, rankedAcademic=WEAK, id=54, name=Nguyen Thi Hoai, date=05/05/2003, address=District 3, height=163.0, weight=55.0
idStudent=2100009614, college=FTU, course=2075, average=5.1, rankedAcademic=AVERAGE, id=55, name=Vu Van Tu, date=01/25/2002, address=District 4, height=170.0, weight=60.0
idStudent=2100009615, college=UITM, course=2076, average=4.8, rankedAcademic=WEAK, id=56, name=Pham Thi Hong, date=10/18/2003, address=District 5, height=155.0, weight=48.0
idStudent=2100009616, college=HCMUTE, course=2077, average=5.5, rankedAcademic=AVERAGE, id=57, name=Tran Van Hieu, date=08/07/2002, address=District 6, height=175.0, weight=68.0
